File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF336RLJ	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR554PHF	polyA plus RNA-seq	/mouse-donors/ENCDO072AAA/	UBERON:0000955	brain	tissue	Mus musculus											polyadenylated mRNA		RNeasy Lipid Tissue Mini Kit (QIAGEN cat#74804)			reverse	2015-01-08	ENCODE		chemical (Illumina TruSeq)	350-450	1	1_2							/files/ENCFF275BPC/, /files/mm10_no_alt.chrom.sizes/	79975196	ENCODE Processing Pipeline	90fd1e1e7d03afeb07930c50a0f0b2c7		https://www.encodeproject.org/files/ENCFF336RLJ/@@download/ENCFF336RLJ.bigWig	M21			released	s3://encode-public/2021/04/17/fec4e8c6-0892-4c39-9b36-91a59562f9d7/ENCFF336RLJ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/fec4e8c6-0892-4c39-9b36-91a59562f9d7/ENCFF336RLJ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low read depth, low replicate concordance		
ENCFF227JND	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR554PHF	polyA plus RNA-seq	/mouse-donors/ENCDO072AAA/	UBERON:0000955	brain	tissue	Mus musculus											polyadenylated mRNA		RNeasy Lipid Tissue Mini Kit (QIAGEN cat#74804)			reverse	2015-01-08	ENCODE		chemical (Illumina TruSeq)	350-450	1	1_2							/files/ENCFF275BPC/, /files/mm10_no_alt.chrom.sizes/	78780913	ENCODE Processing Pipeline	4dfc67bb9d51c8e339072549026c1953		https://www.encodeproject.org/files/ENCFF227JND/@@download/ENCFF227JND.bigWig	M21			released	s3://encode-public/2021/04/17/70e7521c-afc8-4edc-9a0b-f47c2b170818/ENCFF227JND.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/70e7521c-afc8-4edc-9a0b-f47c2b170818/ENCFF227JND.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low read depth, low replicate concordance		
ENCFF468CXD	tsv	tsv		gene quantifications	mm10	ENCSR554PHF	polyA plus RNA-seq	/mouse-donors/ENCDO072AAA/	UBERON:0000955	brain	tissue	Mus musculus											polyadenylated mRNA		RNeasy Lipid Tissue Mini Kit (QIAGEN cat#74804)			reverse	2015-01-08	ENCODE		chemical (Illumina TruSeq)	350-450	1	1_2							/files/ENCFF363TFV/, /files/ENCFF211KQL/	11782145	ENCODE Processing Pipeline	97f0b6d684db483d4ea1d30f0fd50ceb		https://www.encodeproject.org/files/ENCFF468CXD/@@download/ENCFF468CXD.tsv	M21			released	s3://encode-public/2021/04/17/72951a48-b1a2-49b5-8406-9b2cf8142587/ENCFF468CXD.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/72951a48-b1a2-49b5-8406-9b2cf8142587/ENCFF468CXD.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low read depth, low replicate concordance		
ENCFF751FBV	bigWig	bigWig		signal of unique reads	mm10	ENCSR851HEC	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0012314	embryonic facial prominence	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2016-05-03	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF172PAW/	214002841	ENCODE Processing Pipeline	83d560857d06a1d83fc72883f19bb632		https://www.encodeproject.org/files/ENCFF751FBV/@@download/ENCFF751FBV.bigWig	M21			released	s3://encode-public/2021/03/24/5555b174-18ac-466f-813f-22aeb9167964/ENCFF751FBV.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/24/5555b174-18ac-466f-813f-22aeb9167964/ENCFF751FBV.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF908DRV	tsv	tsv		gene quantifications	mm10	ENCSR851HEC	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0012314	embryonic facial prominence	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2016-05-03	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF363TFV/, /files/ENCFF010YDV/	11893022	ENCODE Processing Pipeline	3a99ec0231758dd3f88cd34954b57199		https://www.encodeproject.org/files/ENCFF908DRV/@@download/ENCFF908DRV.tsv	M21			released	s3://encode-public/2021/03/24/8f04b7b4-14b4-4cd4-968f-392c5e09447c/ENCFF908DRV.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/24/8f04b7b4-14b4-4cd4-968f-392c5e09447c/ENCFF908DRV.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF390KUZ	bigWig	bigWig		signal of unique reads	mm10	ENCSR636CWO	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0012314	embryonic facial prominence	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF023PUP/	180188386	ENCODE Processing Pipeline	38883de69e322514a82028bb8040dd9b		https://www.encodeproject.org/files/ENCFF390KUZ/@@download/ENCFF390KUZ.bigWig	M21			released	s3://encode-public/2021/03/15/98879931-1ddc-49f0-ad9c-040957744fda/ENCFF390KUZ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/98879931-1ddc-49f0-ad9c-040957744fda/ENCFF390KUZ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF745ACD	tsv	tsv		gene quantifications	mm10	ENCSR636CWO	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0012314	embryonic facial prominence	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF363TFV/, /files/ENCFF205AIE/	11889337	ENCODE Processing Pipeline	eb59fbb06f1afe83d6bddb18e9570768		https://www.encodeproject.org/files/ENCFF745ACD/@@download/ENCFF745ACD.tsv	M21			released	s3://encode-public/2021/03/15/46e670e5-657f-4543-b8e6-53f2e1c5c6b1/ENCFF745ACD.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/46e670e5-657f-4543-b8e6-53f2e1c5c6b1/ENCFF745ACD.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF540ERL	tsv	tsv		gene quantifications	mm10	ENCSR370SFB	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000160	intestine	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF363TFV/, /files/ENCFF739YEN/	11898607	ENCODE Processing Pipeline	634fc1f74152973ca213529150e09ba8		https://www.encodeproject.org/files/ENCFF540ERL/@@download/ENCFF540ERL.tsv	M21			released	s3://encode-public/2021/03/15/1851675d-3175-4628-9cd0-39c96dea88f2/ENCFF540ERL.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/1851675d-3175-4628-9cd0-39c96dea88f2/ENCFF540ERL.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF983MXD	bigWig	bigWig		signal of unique reads	mm10	ENCSR370SFB	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000160	intestine	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF917NAG/	168403296	ENCODE Processing Pipeline	4fe2876647b237387edfe99ca9b863f4		https://www.encodeproject.org/files/ENCFF983MXD/@@download/ENCFF983MXD.bigWig	M21			released	s3://encode-public/2021/03/15/a1578feb-913e-4fa5-9d91-43bbd3299566/ENCFF983MXD.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/a1578feb-913e-4fa5-9d91-43bbd3299566/ENCFF983MXD.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF858ZON	tsv	tsv		gene quantifications	mm10	ENCSR285WZV	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002028	hindbrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF785HYU/, /files/ENCFF363TFV/	11891849	ENCODE Processing Pipeline	d4bf27b54f0a5a26deb55c60a161159f		https://www.encodeproject.org/files/ENCFF858ZON/@@download/ENCFF858ZON.tsv	M21			released	s3://encode-public/2021/03/15/fd34867f-0054-4d4a-b2a7-a66a57e9d29a/ENCFF858ZON.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/fd34867f-0054-4d4a-b2a7-a66a57e9d29a/ENCFF858ZON.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF162SRI	bigWig	bigWig		signal of unique reads	mm10	ENCSR285WZV	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002028	hindbrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF605IXA/, /files/mm10_no_alt.chrom.sizes/	191060608	ENCODE Processing Pipeline	f71f13e29f2db8c7f862e3fd0e63b860		https://www.encodeproject.org/files/ENCFF162SRI/@@download/ENCFF162SRI.bigWig	M21			released	s3://encode-public/2021/03/15/c10799f8-cac6-45ba-a6a2-4b75ec09b733/ENCFF162SRI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/c10799f8-cac6-45ba-a6a2-4b75ec09b733/ENCFF162SRI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF343KWN	tsv	tsv		gene quantifications	mm10	ENCSR848HOX	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0012314	embryonic facial prominence	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2014-11-20	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF330PQD/, /files/ENCFF363TFV/	11889689	ENCODE Processing Pipeline	8e1c2f2b9c7ebd21134dcddc8b8eae8b		https://www.encodeproject.org/files/ENCFF343KWN/@@download/ENCFF343KWN.tsv	M21			released	s3://encode-public/2021/03/24/9356c2c5-cb32-45ee-89fb-f8635f3e5177/ENCFF343KWN.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/24/9356c2c5-cb32-45ee-89fb-f8635f3e5177/ENCFF343KWN.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF239LVM	bigWig	bigWig		signal of unique reads	mm10	ENCSR848HOX	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0012314	embryonic facial prominence	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2014-11-20	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF743FTS/, /files/mm10_no_alt.chrom.sizes/	121462413	ENCODE Processing Pipeline	ce7644e849867cf9d06f2e7fbb4231b3		https://www.encodeproject.org/files/ENCFF239LVM/@@download/ENCFF239LVM.bigWig	M21			released	s3://encode-public/2021/03/24/3774e59e-5cf4-4b25-9b21-24baf4a04346/ENCFF239LVM.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/24/3774e59e-5cf4-4b25-9b21-24baf4a04346/ENCFF239LVM.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF029UVS	tsv	tsv		gene quantifications	mm10	ENCSR080EVZ	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001890	forebrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF661XUE/, /files/ENCFF363TFV/	11881374	ENCODE Processing Pipeline	953dd90f6bae1b5a24bf09997942de48		https://www.encodeproject.org/files/ENCFF029UVS/@@download/ENCFF029UVS.tsv	M21			released	s3://encode-public/2021/03/15/6cdb0dab-be65-40c8-a5bb-8ce450f19d15/ENCFF029UVS.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/6cdb0dab-be65-40c8-a5bb-8ce450f19d15/ENCFF029UVS.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF084ZJY	bigWig	bigWig		signal of unique reads	mm10	ENCSR080EVZ	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001890	forebrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF982DHB/	185625134	ENCODE Processing Pipeline	6defe629f5e54047e6e22f6243c03824		https://www.encodeproject.org/files/ENCFF084ZJY/@@download/ENCFF084ZJY.bigWig	M21			released	s3://encode-public/2021/03/15/f0f5eb5d-0f35-4f9f-89bc-1f8491fc60e7/ENCFF084ZJY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/f0f5eb5d-0f35-4f9f-89bc-1f8491fc60e7/ENCFF084ZJY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF604LEL	bigWig	bigWig		signal of unique reads	mm10	ENCSR752RGN	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001890	forebrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF757OFF/	200464140	ENCODE Processing Pipeline	8a8260a20ec0474bbd45996a7445c4d1		https://www.encodeproject.org/files/ENCFF604LEL/@@download/ENCFF604LEL.bigWig	M21			released	s3://encode-public/2021/03/15/06fcffe9-a0ca-4542-aba1-b01f5fbca015/ENCFF604LEL.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/06fcffe9-a0ca-4542-aba1-b01f5fbca015/ENCFF604LEL.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF080PBH	tsv	tsv		gene quantifications	mm10	ENCSR752RGN	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001890	forebrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF363TFV/, /files/ENCFF912CUJ/	11891757	ENCODE Processing Pipeline	d9f8407dc23253e355301c47c83a41c4		https://www.encodeproject.org/files/ENCFF080PBH/@@download/ENCFF080PBH.tsv	M21			released	s3://encode-public/2021/03/15/e1e8a05d-0089-4400-a061-fd9f5fb4d670/ENCFF080PBH.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/e1e8a05d-0089-4400-a061-fd9f5fb4d670/ENCFF080PBH.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF611VKF	tsv	tsv		gene quantifications	mm10	ENCSR526SEX	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000948	heart	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-06-23	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF363TFV/, /files/ENCFF862WLG/	11906198	ENCODE Processing Pipeline	18ea836e8de318fb70bc1c56f4ebf2f7		https://www.encodeproject.org/files/ENCFF611VKF/@@download/ENCFF611VKF.tsv	M21			released	s3://encode-public/2021/03/15/588e1305-6da4-48fc-9af1-18b182ba2e00/ENCFF611VKF.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/588e1305-6da4-48fc-9af1-18b182ba2e00/ENCFF611VKF.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF561IRA	bigWig	bigWig		signal of unique reads	mm10	ENCSR526SEX	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000948	heart	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-06-23	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF604PRU/, /files/mm10_no_alt.chrom.sizes/	134666856	ENCODE Processing Pipeline	a6e55c01628919c4912f30cc6d70d41a		https://www.encodeproject.org/files/ENCFF561IRA/@@download/ENCFF561IRA.bigWig	M21			released	s3://encode-public/2021/03/15/b5258882-a71a-4a1b-80d2-aaa792d84a0b/ENCFF561IRA.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/b5258882-a71a-4a1b-80d2-aaa792d84a0b/ENCFF561IRA.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF233FWM	bigWig	bigWig		signal of unique reads	mm10	ENCSR401BSG	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002028	hindbrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF549FTV/, /files/mm10_no_alt.chrom.sizes/	205912190	ENCODE Processing Pipeline	470e9346a5a1d5c605493a4123cc82fb		https://www.encodeproject.org/files/ENCFF233FWM/@@download/ENCFF233FWM.bigWig	M21			released	s3://encode-public/2021/03/15/580779b7-a86f-4f18-8803-5d8fe057e787/ENCFF233FWM.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/580779b7-a86f-4f18-8803-5d8fe057e787/ENCFF233FWM.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF804NPY	tsv	tsv		gene quantifications	mm10	ENCSR401BSG	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002028	hindbrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF363TFV/, /files/ENCFF632JWK/	11896424	ENCODE Processing Pipeline	a42b7d26609574102db36c515e175a19		https://www.encodeproject.org/files/ENCFF804NPY/@@download/ENCFF804NPY.tsv	M21			released	s3://encode-public/2021/03/15/12e670df-3e70-4555-8dd8-d32ed731419f/ENCFF804NPY.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/12e670df-3e70-4555-8dd8-d32ed731419f/ENCFF804NPY.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF971KKK	tsv	tsv		gene quantifications	mm10	ENCSR448MXQ	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002107	liver	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF363TFV/, /files/ENCFF878GCK/	11903726	ENCODE Processing Pipeline	9b586c87c2e7590dd1a0c6671bc42b57		https://www.encodeproject.org/files/ENCFF971KKK/@@download/ENCFF971KKK.tsv	M21			released	s3://encode-public/2021/03/15/8b9be81d-3817-4b38-8212-97625bfcb99c/ENCFF971KKK.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/8b9be81d-3817-4b38-8212-97625bfcb99c/ENCFF971KKK.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF031DAO	bigWig	bigWig		signal of unique reads	mm10	ENCSR448MXQ	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002107	liver	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF803RQK/	115126134	ENCODE Processing Pipeline	6d902190ddab4452360850dac9dfa940		https://www.encodeproject.org/files/ENCFF031DAO/@@download/ENCFF031DAO.bigWig	M21			released	s3://encode-public/2021/03/15/f6622f4e-5fb9-4bf6-8dfd-2dd9c8bc68d6/ENCFF031DAO.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/f6622f4e-5fb9-4bf6-8dfd-2dd9c8bc68d6/ENCFF031DAO.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF796BFV	bigWig	bigWig		signal of unique reads	mm10	ENCSR764OPZ	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001891	midbrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2016-08-11	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF011HQM/	198338517	ENCODE Processing Pipeline	c830728e3331f849fb39738f1d830b0d		https://www.encodeproject.org/files/ENCFF796BFV/@@download/ENCFF796BFV.bigWig	M21			released	s3://encode-public/2021/03/15/4332419c-2151-4f3c-a120-624d005fffac/ENCFF796BFV.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/4332419c-2151-4f3c-a120-624d005fffac/ENCFF796BFV.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF126VCW	tsv	tsv		gene quantifications	mm10	ENCSR764OPZ	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001891	midbrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2016-08-11	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF435OWY/, /files/ENCFF363TFV/	11909474	ENCODE Processing Pipeline	b9e37ca6ddb995ada4d866c2ea83731c		https://www.encodeproject.org/files/ENCFF126VCW/@@download/ENCFF126VCW.tsv	M21			released	s3://encode-public/2021/03/15/66165fdd-8cc2-4442-b56d-43b9e704483d/ENCFF126VCW.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/66165fdd-8cc2-4442-b56d-43b9e704483d/ENCFF126VCW.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF915GEL	tsv	tsv		gene quantifications	mm10	ENCSR750YSX	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002101	limb	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2016-05-03	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF898BNZ/, /files/ENCFF363TFV/	11882388	ENCODE Processing Pipeline	d1a8e7d92af8a63213595d6482c75543		https://www.encodeproject.org/files/ENCFF915GEL/@@download/ENCFF915GEL.tsv	M21			released	s3://encode-public/2021/03/15/b59acb22-2cf9-4906-aae4-e47f2ecd4693/ENCFF915GEL.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/b59acb22-2cf9-4906-aae4-e47f2ecd4693/ENCFF915GEL.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF693FHM	bigWig	bigWig		signal of unique reads	mm10	ENCSR750YSX	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002101	limb	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2016-05-03	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF324PDF/	183723040	ENCODE Processing Pipeline	75645a63a6ff230f99fd8ad19e64e466		https://www.encodeproject.org/files/ENCFF693FHM/@@download/ENCFF693FHM.bigWig	M21			released	s3://encode-public/2021/03/15/51431eba-e973-4292-a0c1-201f3ae02b54/ENCFF693FHM.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/51431eba-e973-4292-a0c1-201f3ae02b54/ENCFF693FHM.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
